#,Locale,Year,,
95,NE,2014,,
97,NE,2008,,
97,NE,2009,,
97,NE,2010,,
97,NE,2011,,
97,NE,2012,,
97,NE,2013,,
97,NE,2014,,
100,,2008,,
100,,2009,,
100,,2010,,
100,,2011,,
100,,2012,,
100,,2013,,
100,,2014,,
101,,2008,,
101,,2009,,
101,,2010,,
101,,2011,,
101,,2012,,
101,,2013,,
101,,2014,,
102,MAR,2008,,
102,MAR,2009,,
102,MAR,2010,,
102,MAR,2011,,
102,MAR,2012,,
102,MAR,2013,,
102,MAR,2014,,
103,MAR,2008,,
103,MAR,2009,,
103,MAR,2010,,
103,MAR,2011,,
103,MAR,2012,,
103,MAR,2013,,
103,MAR,2014,,
104,MAR,2008,,
104,MAR,2009,,
107,MI,2008,,
107,MI,2009,,
107,MI,2010,,
107,MI,2011,,
107,MI,2012,,
107,MI,2013,,
107,MI,2014,,
108,,2008,,
108,,2009,,
108,,2010,,
108,,2011,,
108,,2012,,
108,,2013,,
108,,2014,,
111,,2008,,
111,,2009,,
111,,2010,,
111,,2011,,
111,,2012,,
111,,2013,,
111,,2014,,
114,,2008,,
114,,2009,,
114,,2010,,
114,,2011,,
114,,2012,,
114,,2013,,
114,,2014,,
115,,2008,,
115,,2009,,
115,,2010,,
115,,2011,,
115,,2012,,
115,,2013,,
115,,2014,,
116,,2008,,
116,,2009,,
116,,2010,,
116,,2011,,
116,,2012,,
116,,2013,,
116,,2014,,
117,PA-nonMAR,2008,,
117,PA-nonMAR,2009,,
117,PA-nonMAR,2010,,
117,PA-nonMAR,2011,,
117,PA-nonMAR,2012,,
117,PA-nonMAR,2013,,
117,PA-nonMAR,2014,,
118,,2008,,
118,,2009,,
118,,2010,,
118,,2011,,
118,,2012,,
118,,2013,,
118,,2014,,
120,,2008,,
120,,2009,,
120,,2010,,
120,,2011,,
120,,2012,,
120,,2013,,
120,,2014,,
121,NE,2008,,
121,NE,2009,,
121,NE,2010,,
121,NE,2011,,
121,NE,2012,,
121,NE,2013,,
121,NE,2014,,
122,,2008,,
122,,2009,,
122,,2010,,
122,,2011,,
122,,2012,,
122,,2013,,
122,,2014,,
123,MI,2008,,
123,MI,2009,,
123,MI,2010,,
123,MI,2011,,
123,MI,2012,,
123,MI,2013,,
123,MI,2014,,
125,NE,2008,,
125,NE,2009,,
125,NE,2010,,
125,NE,2011,,
125,NE,2012,,
125,NE,2013,,
125,NE,2014,,
126,NE,2008,,
126,NE,2009,,
126,NE,2010,,
126,NE,2011,,
126,NE,2012,,
126,NE,2013,,
126,NE,2014,,
128,,2008,,
128,,2009,,
128,,2010,,
128,,2011,,
128,,2012,,
128,,2013,,
128,,2014,,
131,NE,2008,,
131,NE,2009,,
131,NE,2010,,
131,NE,2011,,
131,NE,2012,,
131,NE,2013,,
131,NE,2014,,
133,NE,2008,,
133,NE,2009,,
133,NE,2010,,
133,NE,2011,,
133,NE,2012,,
133,NE,2013,,
133,NE,2014,,
134,NE,2008,,
134,NE,2009,,
134,NE,2010,,
134,NE,2011,,
134,NE,2012,,
135,IN,2008,,
135,IN,2009,,
135,IN,2010,,
135,IN,2011,,
135,IN,2012,,
135,IN,2013,,
135,IN,2014,,
136,MAR,2008,,
136,MAR,2009,,
136,MAR,2010,,
136,MAR,2011,,
136,MAR,2012,,
136,MAR,2013,,
136,MAR,2014,,
138,NE,2008,,
138,NE,2009,,
138,NE,2010,,
138,NE,2011,,
138,NE,2012,,
138,NE,2013,,
138,NE,2014,,
141,MI,2008,,
141,MI,2009,,
141,MI,2010,,
141,MI,2011,,
141,MI,2012,,
141,MI,2013,,
141,MI,2014,,
144,,2011,,
144,,2012,,
144,,2013,,
144,,2014,,
145,,2008,,
145,,2009,,
145,,2010,,
145,,2011,,
145,,2012,,
145,,2013,,
145,,2014,,
148,,2008,,
148,,2009,,
148,,2010,,
148,,2011,,
148,,2012,,
148,,2013,,
148,,2014,,
151,NE,2008,,
151,NE,2009,,
151,NE,2010,,
151,NE,2011,,
151,NE,2012,,
151,NE,2013,,
151,NE,2014,,
155,NE,2008,,
155,NE,2009,,
155,NE,2010,,
155,NE,2011,,
155,NE,2012,,
155,NE,2013,,
155,NE,2014,,
156,PA-nonMAR,2011,,
156,PA-nonMAR,2012,,
156,PA-nonMAR,2013,,
156,PA-nonMAR,2014,,
157,NE,2008,,
157,NE,2009,,
157,NE,2010,,
157,NE,2011,,
157,NE,2012,,
157,NE,2013,,
157,NE,2014,,
159,,2008,,
159,,2009,,
159,,2010,,
159,,2011,,
159,,2012,,
159,,2013,,
159,,2014,,
166,NE,2008,,
166,NE,2009,,
166,NE,2010,,
166,NE,2011,,
166,NE,2012,,
166,NE,2013,,
166,NE,2014,,
167,,2008,,
167,,2009,,
167,,2010,,
167,,2011,,
167,,2012,,
167,,2013,,
167,,2014,,
168,,2008,,
168,,2009,,
168,,2010,,
168,,2011,,
168,,2012,,
168,,2013,,
171,,2008,,
171,,2009,,
171,,2010,,
171,,2011,,
171,,2012,,
171,,2013,,
171,,2014,,
172,NE,2008,,
172,NE,2009,,
172,NE,2010,,
172,NE,2011,,
172,NE,2012,,
172,NE,2013,,
172,NE,2014,,
173,NE,2008,,
173,NE,2009,,
173,NE,2010,,
173,NE,2011,,
173,NE,2012,,
173,NE,2013,,
173,NE,2014,,
174,,2008,,
174,,2009,,
174,,2010,,
174,,2011,,
174,,2012,,
174,,2013,,
174,,2014,,
175,NE,2008,,
175,NE,2009,,
175,NE,2010,,
175,NE,2011,,
175,NE,2012,,
175,NE,2013,,
175,NE,2014,,
176,NE,2008,,
176,NE,2009,,
176,NE,2010,,
176,NE,2011,,
176,NE,2012,,
176,NE,2013,,
176,NE,2014,,
177,NE,2008,,
177,NE,2009,,
177,NE,2010,,
177,NE,2011,,
177,NE,2012,,
177,NE,2013,,
177,NE,2014,,
178,NE,2008,,
178,NE,2009,,
178,NE,2010,,
178,NE,2011,,
178,NE,2012,,
178,NE,2013,,
178,NE,2014,,
179,,2008,,
179,,2009,,
179,,2010,,
179,,2011,,
179,,2012,,
179,,2013,,
179,,2014,,
180,,2008,,
180,,2009,,
180,,2010,,
180,,2011,,
180,,2012,,
180,,2013,,
180,,2014,,
181,NE,2008,,
181,NE,2009,,
181,NE,2010,,
181,NE,2011,,
181,NE,2012,,
181,NE,2013,,
181,NE,2014,,
184,MI,2008,,
188,,2008,,
188,,2009,,
188,,2010,,
188,,2011,,
188,,2012,,
188,,2014,,
190,NE,2008,,
190,NE,2009,,
190,NE,2010,,
190,NE,2011,,
190,NE,2012,,
190,NE,2013,,
190,NE,2014,,
191,,2008,,
191,,2009,,
191,,2010,,
191,,2011,,
191,,2012,,
191,,2013,,
191,,2014,,
192,,2008,,
192,,2009,,
192,,2010,,
192,,2011,,
192,,2012,,
192,,2013,,
192,,2014,,
193,MAR,2013,,
193,MAR,2014,,
195,NE,2008,,
195,NE,2009,,
195,NE,2010,,
195,NE,2011,,
195,NE,2012,,
195,NE,2013,,
195,NE,2014,,
201,MI,2008,,
201,MI,2009,,
201,MI,2010,,
201,MI,2011,,
201,MI,2012,,
201,MI,2013,,
201,MI,2014,,
203,MAR,2008,,
203,MAR,2009,,
203,MAR,2010,,
203,MAR,2011,,
203,MAR,2012,,
203,MAR,2013,,
203,MAR,2014,,
204,MAR,2008,,
204,MAR,2009,,
204,MAR,2010,,
204,MAR,2011,,
204,MAR,2012,,
204,MAR,2013,,
204,MAR,2014,,
207,,2008,,
207,,2009,,
207,,2010,,
207,,2011,,
207,,2012,,
207,,2013,,
207,,2014,,
211,,2008,,
211,,2009,,
211,,2010,,
211,,2011,,
213,NE,2008,,
213,NE,2009,,
213,NE,2010,,
213,NE,2011,,
213,NE,2012,,
213,NE,2013,,
213,NE,2014,,
216,MI,2009,,
216,MI,2010,,
216,MI,2011,,
216,MI,2012,,
216,MI,2013,,
216,MI,2014,,
217,MI,2008,,
217,MI,2009,,
217,MI,2010,,
217,MI,2011,,
217,MI,2012,,
217,MI,2013,,
217,MI,2014,,
219,MAR,2008,,
219,MAR,2009,,
219,MAR,2010,,
219,MAR,2011,,
219,MAR,2012,,
219,MAR,2013,,
219,MAR,2014,,
222,MAR,2008,,
222,MAR,2009,,
222,MAR,2010,,
222,MAR,2011,,
222,MAR,2012,,
222,MAR,2013,,
222,MAR,2014,,
223,MAR,2008,,
223,MAR,2009,,
223,MAR,2010,,
223,MAR,2011,,
223,MAR,2012,,
223,MAR,2013,,
223,MAR,2014,,
224,MAR,2008,,
224,MAR,2009,,
224,MAR,2010,,
224,MAR,2011,,
224,MAR,2012,,
224,MAR,2013,,
224,MAR,2014,,
225,MAR,2009,,
225,MAR,2010,,
225,MAR,2011,,
225,MAR,2012,,
225,MAR,2013,,
225,MAR,2014,,
226,MI,2008,,
226,MI,2009,,
226,MI,2010,,
226,MI,2011,,
226,MI,2012,,
226,MI,2013,,
226,MI,2014,,
228,NE,2008,,
228,NE,2009,,
228,NE,2010,,
228,NE,2011,,
228,NE,2012,,
228,NE,2013,,
228,NE,2014,,
229,,2008,,
229,,2009,,
229,,2010,,
229,,2011,,
229,,2012,,
229,,2013,,
229,,2014,,
230,NE,2008,,
230,NE,2009,,
230,NE,2010,,
230,NE,2011,,
230,NE,2012,,
230,NE,2013,,
230,NE,2014,,
231,,2008,,
231,,2009,,
231,,2010,,
231,,2011,,
231,,2012,,
231,,2013,,
231,,2014,,
233,,2008,,
233,,2009,,
233,,2010,,
233,,2011,,
233,,2012,,
233,,2013,,
233,,2014,,
234,IN,2008,,
234,IN,2009,,
234,IN,2010,,
234,IN,2011,,
234,IN,2012,,
234,IN,2013,,
234,IN,2014,,
236,NE,2008,,
236,NE,2009,,
236,NE,2010,,
236,NE,2011,,
236,NE,2012,,
236,NE,2013,,
236,NE,2014,,
237,NE,2008,,
237,NE,2009,,
237,NE,2010,,
237,NE,2011,,
237,NE,2012,,
237,NE,2013,,
237,NE,2014,,
238,NE,2008,,
238,NE,2009,,
238,NE,2010,,
238,NE,2011,,
238,NE,2012,,
238,NE,2013,,
238,NE,2014,,
240,MI,2008,,
240,MI,2009,,
240,MI,2010,,
240,MI,2011,,
240,MI,2012,,
240,MI,2013,,
240,MI,2014,,
241,NE,2008,,
241,NE,2009,,
241,NE,2010,,
241,NE,2011,,
244,MI,2011,,
244,MI,2012,,
244,MI,2013,,
244,MI,2014,,
245,MI,2008,,
245,MI,2009,,
245,MI,2010,,
245,MI,2011,,
245,MI,2012,,
245,MI,2013,,
245,MI,2014,,
246,NE,2008,,
246,NE,2009,,
246,NE,2010,,
246,NE,2011,,
246,NE,2012,,
246,NE,2013,,
246,NE,2014,,
247,MI,2008,,
247,MI,2009,,
247,MI,2010,,
247,MI,2011,,
247,MI,2012,,
247,MI,2013,,
247,MI,2014,,
250,,2008,,
250,,2009,,
250,,2010,,
250,,2011,,
250,,2012,,
250,,2013,,
250,,2014,,
253,,2008,,
253,,2009,,
253,,2010,,
253,,2011,,
253,,2012,,
253,,2013,,
253,,2014,,
254,,2008,,
254,,2009,,
254,,2010,,
254,,2011,,
254,,2012,,
254,,2013,,
254,,2014,,
256,,2008,,
256,,2009,,
256,,2010,,
256,,2011,,
256,,2012,,
256,,2013,,
256,,2014,,
263,,2008,,
263,,2009,,
263,,2010,,
263,,2011,,
263,,2012,,
263,,2013,,
263,,2014,,
265,MAR,2014,,
269,,2008,,
269,,2009,,
269,,2010,,
269,,2011,,
269,,2012,,
269,,2013,,
269,,2014,,
270,,2008,,
270,,2009,,
270,,2010,,
270,,2011,,
270,,2012,,
271,,2008,,
271,,2009,,
271,,2010,,
271,,2011,,
271,,2012,,
271,,2013,,
271,,2014,,
272,MAR,2008,,
272,MAR,2009,,
272,MAR,2010,,
272,MAR,2011,,
272,MAR,2012,,
272,MAR,2013,,
272,MAR,2014,,
276,,2008,,
276,,2009,,
276,,2010,,
276,,2011,,
276,,2012,,
276,,2013,,
279,MI,2008,,
279,,2009,,
279,,2010,,
279,,2011,,
279,,2012,,
279,,2013,,
279,,2014,,
280,MI,2008,,
280,MI,2009,,
280,MI,2010,,
280,MI,2011,,
280,MI,2012,,
280,MI,2013,,
280,MI,2014,,
281,,2008,,
281,,2009,,
281,,2010,,
281,,2011,,
281,,2012,,
281,,2013,,
281,,2014,,
284,MAR,2008,,
284,MAR,2009,,
287,,2008,,
287,,2009,,
287,,2010,,
287,,2011,,
288,MI,2008,,
288,MI,2009,,
288,MI,2010,,
288,MI,2011,,
288,MI,2012,,
288,MI,2013,,
288,MI,2014,,
291,PA-nonMAR,2008,,
291,PA-nonMAR,2009,,
291,PA-nonMAR,2010,,
291,PA-nonMAR,2011,,
291,PA-nonMAR,2012,,
291,PA-nonMAR,2013,,
291,PA-nonMAR,2014,,
292,IN,2008,,
292,IN,2009,,
292,IN,2010,,
292,IN,2011,,
292,IN,2012,,
292,IN,2013,,
292,IN,2014,,
293,MAR,2008,,
293,MAR,2009,,
293,MAR,2010,,
293,MAR,2011,,
293,MAR,2012,,
293,MAR,2013,,
293,MAR,2014,,
294,,2008,,
294,,2009,,
294,,2010,,
294,,2011,,
294,,2012,,
294,,2013,,
294,,2014,,
295,,2008,,
295,,2009,,
295,,2010,,
295,,2011,,
295,,2012,,
295,,2013,,
295,,2014,,
296,,2008,,
296,,2009,,
296,,2010,,
296,,2011,,
296,,2012,,
296,,2013,,
296,,2014,,
302,MI,2008,,
302,MI,2009,,
302,MI,2010,,
302,MI,2011,,
302,MI,2012,,
302,MI,2013,,
302,MI,2014,,
303,MAR,2008,,
303,MAR,2009,,
303,MAR,2010,,
303,MAR,2011,,
303,MAR,2012,,
303,MAR,2013,,
303,MAR,2014,,
304,MAR,2008,,
304,MAR,2009,,
304,MAR,2010,,
304,MAR,2011,,
304,MAR,2012,,
304,MAR,2013,,
304,MAR,2014,,
306,PA-nonMAR,2008,,
306,PA-nonMAR,2009,,
306,PA-nonMAR,2010,,
306,PA-nonMAR,2011,,
306,PA-nonMAR,2012,,
306,PA-nonMAR,2013,,
306,PA-nonMAR,2014,,
308,MI,2008,,
308,MI,2009,,
308,MI,2010,,
308,MI,2011,,
308,MI,2012,,
308,MI,2013,,
308,MI,2014,,
312,,2008,,
313,MI,2008,,
313,MI,2009,,
313,MI,2010,,
313,MI,2011,,
313,MI,2012,,
313,MI,2013,,
313,MI,2014,,
314,MI,2008,,
314,MI,2009,,
314,MI,2010,,
314,MI,2011,,
314,MI,2012,,
314,MI,2013,,
314,MI,2014,,
316,MAR,2008,,
316,MAR,2009,,
316,MAR,2010,,
316,MAR,2011,,
316,MAR,2012,,
316,MAR,2013,,
316,MAR,2014,,
319,NE,2008,,
319,NE,2009,,
319,NE,2010,,
319,NE,2011,,
319,NE,2012,,
319,NE,2013,,
319,NE,2014,,
321,MAR,2008,,
321,MAR,2009,,
321,MAR,2010,,
321,MAR,2011,,
321,MAR,2012,,
321,MAR,2013,,
321,MAR,2014,,
322,MI,2008,,
322,MI,2009,,
322,MI,2010,,
322,MI,2011,,
322,MI,2012,,
322,MI,2013,,
322,MI,2014,,
326,MI,2008,,
326,MI,2009,,
326,MI,2010,,
326,MI,2011,,
326,MI,2012,,
326,MI,2013,,
329,,2008,,
329,,2009,,
329,,2010,,
329,,2011,,
329,,2012,,
329,,2013,,
329,,2014,,
330,,2008,,
330,,2009,,
330,,2010,,
330,,2011,,
330,,2012,,
330,,2013,,
330,,2014,,
333,,2008,,
333,,2009,,
333,,2010,,
333,,2011,,
333,,2012,,
333,,2013,,
333,,2014,,
334,,2008,,
334,,2009,,
334,,2010,,
334,,2011,,
334,,2012,,
334,,2013,,
334,,2014,,
335,,2008,,
335,,2009,,
335,,2010,,
335,,2011,,
335,,2014,,
337,,2008,,
337,,2009,,
337,,2010,,
337,,2011,,
337,,2012,,
337,,2013,,
337,,2014,,
339,,2008,,
339,,2009,,
339,,2010,,
339,,2011,,
339,,2012,,
339,,2013,,
339,,2014,,
340,,2008,,
340,,2009,,
340,,2010,,
340,,2011,,
340,,2012,,
340,,2013,,
340,,2014,,
341,MAR,2008,,
341,MAR,2009,,
341,MAR,2010,,
341,MAR,2011,,
341,MAR,2012,,
341,MAR,2013,,
341,MAR,2014,,
342,,2008,,
342,,2009,,
342,,2010,,
342,,2011,,
342,,2012,,
342,,2013,,
342,,2014,,
343,,2008,,
343,,2009,,
343,,2010,,
343,,2011,,
343,,2012,,
343,,2013,,
343,,2014,,
346,,2008,,
346,,2009,,
346,,2010,,
346,,2011,,
346,,2012,,
346,,2013,,
346,,2014,,
348,NE,2008,,
348,NE,2009,,
348,NE,2010,,
348,NE,2011,,
348,NE,2012,,
348,NE,2013,,
348,NE,2014,,
350,NE,2008,,
352,,2008,,
352,,2009,,
352,,2010,,
352,,2011,,
352,,2012,,
352,,2013,,
352,,2014,,
353,,2008,,
353,,2009,,
353,,2010,,
353,,2011,,
353,,2012,,
353,,2013,,
353,,2014,,
354,,2008,,
354,,2009,,
354,,2010,,
354,,2011,,
354,,2012,,
354,,2013,,
354,,2014,,
357,MAR,2008,,
357,MAR,2009,,
357,MAR,2010,,
357,MAR,2011,,
357,MAR,2012,,
357,MAR,2013,,
357,MAR,2014,,
358,,2008,,
358,,2009,,
358,,2010,,
358,,2011,,
358,,2012,,
358,,2013,,
358,,2014,,
359,,2008,,
359,,2009,,
359,,2010,,
359,,2011,,
359,,2012,,
359,,2013,,
359,,2014,,
360,PNW,2008,,
360,PNW,2009,,
360,PNW,2010,,
360,PNW,2011,,
360,PNW,2012,,
360,PNW,2013,,
360,PNW,2014,,
362,,2008,,
362,,2009,,
362,,2010,,
362,,2011,,
364,,2008,,
364,,2009,,
364,,2010,,
364,,2011,,
364,,2012,,
364,,2013,,
364,,2014,,
365,MAR,2008,,
365,MAR,2009,,
365,MAR,2010,,
365,MAR,2011,,
365,MAR,2012,,
365,MAR,2013,,
365,MAR,2014,,
368,,2008,,
368,,2009,,
368,,2010,,
368,,2011,,
368,,2012,,
368,,2014,,
369,,2008,,
369,,2009,,
369,,2010,,
369,,2011,,
369,,2012,,
369,,2013,,
369,,2014,,
371,,2008,,
371,,2009,,
371,,2010,,
371,,2011,,
371,,2012,,
371,,2013,,
371,,2014,,
372,PNW,2008,,
372,PNW,2009,,
372,PNW,2010,,
372,PNW,2012,,
375,,2008,,
375,,2009,,
375,,2010,,
375,,2011,,
375,,2012,,
375,,2013,,
375,,2014,,
378,,2008,,
378,,2009,,
378,,2010,,
378,,2011,,
378,,2012,,
378,,2013,,
378,,2014,,
379,,2008,,
379,,2009,,
379,,2010,,
379,,2011,,
379,,2012,,
379,,2013,,
379,,2014,,
380,,2008,,
380,,2009,,
380,,2010,,
381,MAR,2008,,
383,,2008,,
383,,2009,,
383,,2010,,
383,,2011,,
383,,2012,,
383,,2013,,
383,,2014,,
384,,2008,,
384,,2009,,
384,,2010,,
384,,2011,,
384,,2012,,
384,,2013,,
384,,2014,,
386,,2008,,
386,,2009,,
386,,2010,,
386,,2011,,
386,,2012,,
386,,2013,,
386,,2014,,
388,,2008,,
388,,2009,,
388,,2010,,
388,,2011,,
388,,2012,,
388,,2013,,
388,,2014,,
393,IN,2008,,
393,IN,2009,,
393,IN,2010,,
395,,2008,,
395,,2009,,
395,,2010,,
395,,2011,,
395,,2012,,
395,,2013,,
395,,2014,,
397,MI,2008,,
397,MI,2009,,
397,MI,2010,,
399,,2008,,
399,,2009,,
399,,2010,,
399,,2011,,
399,,2012,,
399,,2013,,
399,,2014,,
401,,2008,,
401,,2009,,
401,,2010,,
401,,2011,,
401,,2012,,
401,,2013,,
401,,2014,,
405,,2008,,
405,,2009,,
405,,2010,,
405,,2011,,
405,,2012,,
405,,2013,,
406,MI,2008,,
406,MI,2009,,
408,,2008,,
408,,2009,,
408,,2010,,
414,,2008,,
414,,2009,,
415,,2012,,
415,,2013,,
417,,2008,,
417,,2009,,
417,,2010,,
418,,2008,,
418,,2009,,
418,,2010,,
418,,2011,,
418,,2012,,
418,,2013,,
418,,2014,,
421,,2008,,
421,,2009,,
421,,2010,,
421,,2011,,
421,,2012,,
421,,2013,,
421,,2014,,
422,,2008,,
422,,2009,,
422,,2010,,
422,,2011,,
422,,2012,,
422,,2013,,
422,,2014,,
423,MAR,2008,,
423,MAR,2009,,
423,MAR,2010,,
423,MAR,2011,,
423,MAR,2012,,
423,MAR,2013,,
423,MAR,2014,,
424,,2008,,
424,,2009,,
425,,2008,,
425,,2009,,
433,MAR,2008,,
433,MAR,2009,,
433,MAR,2010,,
433,MAR,2011,,
433,MAR,2012,,
433,MAR,2013,,
433,MAR,2014,,
434,,2008,,
434,,2009,,
434,,2010,,
434,,2011,,
434,,2012,,
435,NC,2008,,
435,NC,2009,,
435,NC,2010,,
435,NC,2011,,
435,NC,2012,,
435,NC,2013,,
435,NC,2014,,
437,,2008,,
437,,2009,,
437,,2010,,
437,,2011,,
440,MI,2008,,
440,MI,2009,,
440,MI,2010,,
440,MI,2011,,
441,,2008,,
441,,2009,,
441,,2010,,
441,,2011,,
441,,2012,,
441,,2013,,
441,,2014,,
442,,2008,,
442,,2009,,
442,,2010,,
442,,2011,,
442,,2012,,
442,,2013,,
442,,2014,,
443,,2008,,
443,,2009,,
443,,2010,,
443,,2011,,
443,,2012,,
444,MAR,2008,,
447,IN,2008,,
447,IN,2009,,
447,IN,2010,,
447,IN,2011,,
447,IN,2012,,
447,IN,2013,,
447,IN,2014,,
448,MI,2008,,
449,,2008,,
449,,2009,,
449,,2010,,
449,,2011,,
449,,2012,,
449,,2013,,
449,,2014,,
451,,2008,,
451,,2009,,
451,,2010,,
451,,2011,,
451,,2012,,
451,,2013,,
